"","komitet","procent"
"1","Liczba wyborców",360
"2","Liczba kart oddanych",193
"3","Liczba głosów ważnych",166
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.02
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",71.08
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.81
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.06
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.6
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.01
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
