"","komitet","procent"
"1","Liczba wyborców",757
"2","Liczba kart oddanych",420
"3","Liczba głosów ważnych",333
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.11
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",53.45
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.8
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.71
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.42
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.3
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.6
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.3
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.6
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.2
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.9
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.6
